Timestamp,Frame,ID,X,Y
2025-04-17 00:21:34,22,1,449,288
2025-04-17 00:21:34,22,2,447,292
2025-04-17 00:21:34,22,3,343,157
2025-04-17 00:21:34,22,4,308,77
2025-04-17 00:21:34,22,5,566,292
2025-04-17 00:21:34,22,6,421,139
2025-04-17 00:21:34,22,7,344,293
2025-04-17 00:21:34,23,0,444,280
2025-04-17 00:21:34,23,1,449,288
2025-04-17 00:21:34,23,2,447,292
2025-04-17 00:21:34,23,3,343,154
2025-04-17 00:21:34,23,4,308,77
2025-04-17 00:21:34,23,5,570,292
2025-04-17 00:21:34,23,6,421,137
2025-04-17 00:21:34,23,7,344,293
2025-04-17 00:21:34,24,0,444,280
2025-04-17 00:21:34,24,1,449,288
2025-04-17 00:21:34,24,2,447,292
2025-04-17 00:21:34,24,3,343,154
2025-04-17 00:21:34,24,4,308,77
2025-04-17 00:21:34,24,5,570,292
2025-04-17 00:21:34,24,6,421,137
2025-04-17 00:21:34,24,7,344,293
2025-04-17 00:21:34,25,0,444,281
2025-04-17 00:21:34,25,1,450,288
2025-04-17 00:21:34,25,2,447,292
2025-04-17 00:21:34,25,3,343,149
2025-04-17 00:21:34,25,4,308,77
2025-04-17 00:21:34,25,5,572,292
2025-04-17 00:21:34,25,6,421,136
2025-04-17 00:21:34,25,7,346,293
2025-04-17 00:21:34,26,0,444,281
2025-04-17 00:21:34,26,1,452,288
2025-04-17 00:21:34,26,2,447,292
2025-04-17 00:21:34,26,3,343,148
2025-04-17 00:21:34,26,4,308,77
2025-04-17 00:21:34,26,5,572,292
2025-04-17 00:21:34,26,6,424,136
2025-04-17 00:21:34,26,7,347,293
2025-04-17 00:21:34,27,0,446,281
2025-04-17 00:21:34,27,1,454,288
2025-04-17 00:21:34,27,2,447,292
2025-04-17 00:21:34,27,3,343,147
2025-04-17 00:21:34,27,4,308,77
2025-04-17 00:21:34,27,5,574,292
2025-04-17 00:21:34,27,6,426,135
2025-04-17 00:21:34,27,7,348,293
2025-04-17 00:21:34,28,0,456,284
2025-04-17 00:21:34,28,1,454,288
2025-04-17 00:21:34,28,2,447,292
2025-04-17 00:21:34,28,3,343,147
2025-04-17 00:21:34,28,4,308,77
2025-04-17 00:21:34,28,5,575,292
2025-04-17 00:21:34,28,6,428,134
2025-04-17 00:21:34,28,7,353,293
2025-04-17 00:21:35,29,0,458,280
2025-04-17 00:21:35,29,1,454,288
2025-04-17 00:21:35,29,2,447,292
2025-04-17 00:21:35,29,3,343,147
2025-04-17 00:21:35,29,4,308,77
2025-04-17 00:21:35,29,5,577,292
2025-04-17 00:21:35,29,6,435,135
2025-04-17 00:21:35,29,7,355,293
2025-04-17 00:21:35,30,0,456,286
2025-04-17 00:21:35,30,1,444,288
2025-04-17 00:21:35,30,2,442,292
2025-04-17 00:21:35,30,3,342,145
2025-04-17 00:21:35,30,4,310,77
2025-04-17 00:21:35,30,5,578,292
2025-04-17 00:21:35,30,6,435,135
2025-04-17 00:21:35,30,7,363,293
2025-04-17 00:21:35,31,0,455,288
2025-04-17 00:21:35,31,1,444,288
2025-04-17 00:21:35,31,2,442,292
2025-04-17 00:21:35,31,3,334,141
2025-04-17 00:21:35,31,4,311,77
2025-04-17 00:21:35,31,5,579,291
2025-04-17 00:21:35,31,6,440,133
2025-04-17 00:21:35,31,7,368,293
2025-04-17 00:21:35,32,0,454,286
2025-04-17 00:21:35,32,1,442,288
2025-04-17 00:21:35,32,2,441,292
2025-04-17 00:21:35,32,3,332,141
2025-04-17 00:21:35,32,4,311,77
2025-04-17 00:21:35,32,5,580,291
2025-04-17 00:21:35,32,6,440,133
2025-04-17 00:21:35,32,7,371,293
2025-04-17 00:21:35,33,0,448,281
2025-04-17 00:21:35,33,1,440,288
2025-04-17 00:21:35,33,2,440,292
2025-04-17 00:21:35,33,3,331,142
2025-04-17 00:21:35,33,4,311,77
2025-04-17 00:21:35,33,5,580,287
2025-04-17 00:21:35,33,6,440,134
2025-04-17 00:21:35,33,7,373,293
2025-04-17 00:21:35,34,0,447,280
2025-04-17 00:21:35,34,1,437,288
2025-04-17 00:21:35,34,2,437,292
2025-04-17 00:21:35,34,3,331,142
2025-04-17 00:21:35,34,4,311,77
2025-04-17 00:21:35,34,5,582,287
2025-04-17 00:21:35,34,6,440,134
2025-04-17 00:21:35,34,7,375,293
2025-04-17 00:21:35,35,0,445,279
2025-04-17 00:21:35,35,1,434,288
2025-04-17 00:21:35,35,2,435,292
2025-04-17 00:21:35,35,3,331,142
2025-04-17 00:21:35,35,4,311,77
2025-04-17 00:21:35,35,5,582,288
2025-04-17 00:21:35,35,6,440,134
2025-04-17 00:21:35,35,7,378,293
2025-04-17 00:21:35,36,0,445,279
2025-04-17 00:21:35,36,1,431,288
2025-04-17 00:21:35,36,2,429,292
2025-04-17 00:21:35,36,3,331,142
2025-04-17 00:21:35,36,4,313,77
2025-04-17 00:21:35,36,5,582,288
2025-04-17 00:21:35,36,6,440,134
2025-04-17 00:21:35,36,7,378,293
2025-04-17 00:21:35,37,0,444,279
2025-04-17 00:21:35,37,1,431,288
2025-04-17 00:21:35,37,2,426,292
2025-04-17 00:21:35,37,3,331,142
2025-04-17 00:21:35,37,4,318,77
2025-04-17 00:21:35,37,5,584,291
2025-04-17 00:21:35,37,6,440,133
2025-04-17 00:21:35,37,7,382,293
2025-04-17 00:21:35,38,0,441,281
2025-04-17 00:21:35,38,1,429,288
2025-04-17 00:21:35,38,2,425,292
2025-04-17 00:21:35,38,3,331,142
2025-04-17 00:21:35,38,4,318,77
2025-04-17 00:21:35,38,5,583,292
2025-04-17 00:21:35,38,6,440,132
2025-04-17 00:21:35,38,7,383,293
2025-04-17 00:21:35,39,0,441,281
2025-04-17 00:21:35,39,1,429,288
2025-04-17 00:21:35,39,2,423,292
2025-04-17 00:21:35,39,3,331,143
2025-04-17 00:21:35,39,4,319,77
2025-04-17 00:21:35,39,5,584,292
2025-04-17 00:21:35,39,6,441,131
2025-04-17 00:21:35,39,7,385,293
2025-04-17 00:21:35,40,0,441,281
2025-04-17 00:21:35,40,1,429,288
2025-04-17 00:21:35,40,2,418,292
2025-04-17 00:21:35,40,3,331,144
2025-04-17 00:21:35,40,4,323,77
2025-04-17 00:21:35,40,5,589,292
2025-04-17 00:21:35,40,6,442,133
2025-04-17 00:21:35,40,7,386,293
2025-04-17 00:21:35,41,0,441,272
2025-04-17 00:21:35,41,1,429,288
2025-04-17 00:21:35,41,2,411,292
2025-04-17 00:21:35,41,3,331,144
2025-04-17 00:21:35,41,4,326,77
2025-04-17 00:21:35,41,5,589,292
2025-04-17 00:21:35,41,6,442,132
2025-04-17 00:21:35,41,7,391,293
2025-04-17 00:21:35,42,0,441,272
2025-04-17 00:21:35,42,1,429,288
2025-04-17 00:21:35,42,2,401,292
2025-04-17 00:21:35,42,3,331,144
2025-04-17 00:21:35,42,4,328,77
2025-04-17 00:21:35,42,5,589,292
2025-04-17 00:21:35,42,6,447,131
2025-04-17 00:21:35,42,7,394,293
2025-04-17 00:21:35,43,0,441,269
2025-04-17 00:21:35,43,1,429,288
2025-04-17 00:21:35,43,2,401,292
2025-04-17 00:21:35,43,3,331,144
2025-04-17 00:21:35,43,4,328,77
2025-04-17 00:21:35,43,5,591,289
2025-04-17 00:21:35,43,6,447,131
2025-04-17 00:21:35,43,7,397,293
2025-04-17 00:21:35,44,0,441,269
2025-04-17 00:21:35,44,1,429,288
2025-04-17 00:21:35,44,2,401,292
2025-04-17 00:21:35,44,3,330,144
2025-04-17 00:21:35,44,4,329,77
2025-04-17 00:21:35,44,5,592,290
2025-04-17 00:21:35,44,6,447,132
2025-04-17 00:21:35,44,7,399,293
2025-04-17 00:21:35,45,0,440,269
2025-04-17 00:21:35,45,1,427,288
2025-04-17 00:21:35,45,2,402,292
2025-04-17 00:21:35,45,3,328,146
2025-04-17 00:21:35,45,4,329,77
2025-04-17 00:21:35,45,5,592,291
2025-04-17 00:21:35,45,6,447,132
2025-04-17 00:21:35,45,7,399,293
2025-04-17 00:21:35,46,0,435,269
2025-04-17 00:21:35,46,1,427,288
2025-04-17 00:21:35,46,2,402,292
2025-04-17 00:21:35,46,3,328,149
2025-04-17 00:21:35,46,4,331,77
2025-04-17 00:21:35,46,5,593,292
2025-04-17 00:21:35,46,6,449,134
2025-04-17 00:21:35,46,7,399,293
2025-04-17 00:21:35,47,0,425,269
2025-04-17 00:21:35,47,1,427,288
2025-04-17 00:21:35,47,2,403,292
2025-04-17 00:21:35,47,3,328,151
2025-04-17 00:21:35,47,4,331,77
2025-04-17 00:21:35,47,5,593,292
2025-04-17 00:21:35,47,6,449,137
2025-04-17 00:21:35,47,7,399,293
2025-04-17 00:21:35,48,0,419,274
2025-04-17 00:21:35,48,1,427,288
2025-04-17 00:21:35,48,2,404,292
2025-04-17 00:21:35,48,3,327,154
2025-04-17 00:21:35,48,4,331,77
2025-04-17 00:21:35,48,5,593,292
2025-04-17 00:21:35,48,6,449,137
2025-04-17 00:21:35,48,7,399,293
2025-04-17 00:21:35,49,0,408,280
2025-04-17 00:21:35,49,1,427,288
2025-04-17 00:21:35,49,2,404,292
2025-04-17 00:21:35,49,3,324,156
2025-04-17 00:21:35,49,4,331,77
2025-04-17 00:21:35,49,5,593,292
2025-04-17 00:21:35,49,6,449,137
2025-04-17 00:21:35,49,7,400,293
2025-04-17 00:21:35,50,0,407,275
2025-04-17 00:21:35,50,1,437,288
2025-04-17 00:21:35,50,2,408,292
2025-04-17 00:21:35,50,3,324,156
2025-04-17 00:21:35,50,4,331,77
2025-04-17 00:21:35,50,5,593,292
2025-04-17 00:21:35,50,6,449,138
2025-04-17 00:21:35,50,7,406,293
2025-04-17 00:21:36,51,0,404,273
2025-04-17 00:21:36,51,1,447,288
2025-04-17 00:21:36,51,2,417,292
2025-04-17 00:21:36,51,3,324,156
2025-04-17 00:21:36,51,4,331,77
2025-04-17 00:21:36,51,5,593,292
2025-04-17 00:21:36,51,6,449,140
2025-04-17 00:21:36,51,7,418,293
2025-04-17 00:21:36,52,0,404,272
2025-04-17 00:21:36,52,1,448,288
2025-04-17 00:21:36,52,2,427,292
2025-04-17 00:21:36,52,3,324,156
2025-04-17 00:21:36,52,4,331,77
2025-04-17 00:21:36,52,5,593,292
2025-04-17 00:21:36,52,6,449,141
2025-04-17 00:21:36,52,7,428,293
2025-04-17 00:21:36,53,0,404,272
2025-04-17 00:21:36,53,1,448,288
2025-04-17 00:21:36,53,2,427,292
2025-04-17 00:21:36,53,3,324,156
2025-04-17 00:21:36,53,4,331,77
2025-04-17 00:21:36,53,5,593,292
2025-04-17 00:21:36,53,6,449,141
2025-04-17 00:21:36,53,7,429,293
2025-04-17 00:21:36,54,0,404,273
2025-04-17 00:21:36,54,1,448,288
2025-04-17 00:21:36,54,2,427,292
2025-04-17 00:21:36,54,3,324,156
2025-04-17 00:21:36,54,4,331,77
2025-04-17 00:21:36,54,5,593,292
2025-04-17 00:21:36,54,6,449,141
2025-04-17 00:21:36,54,7,429,293
2025-04-17 00:21:36,55,0,405,273
2025-04-17 00:21:36,55,1,448,288
2025-04-17 00:21:36,55,2,427,292
2025-04-17 00:21:36,55,3,324,156
2025-04-17 00:21:36,55,4,331,77
2025-04-17 00:21:36,55,5,594,292
2025-04-17 00:21:36,55,6,449,142
2025-04-17 00:21:36,55,7,429,293
2025-04-17 00:21:36,56,0,406,273
2025-04-17 00:21:36,56,1,448,288
2025-04-17 00:21:36,56,2,427,292
2025-04-17 00:21:36,56,3,324,156
2025-04-17 00:21:36,56,4,331,77
2025-04-17 00:21:36,56,5,594,292
2025-04-17 00:21:36,56,6,449,142
2025-04-17 00:21:36,56,7,429,293
2025-04-17 00:21:36,57,0,406,273
2025-04-17 00:21:36,57,1,448,288
2025-04-17 00:21:36,57,2,427,292
2025-04-17 00:21:36,57,3,324,156
2025-04-17 00:21:36,57,4,331,77
2025-04-17 00:21:36,57,5,595,292
2025-04-17 00:21:36,57,6,449,142
2025-04-17 00:21:36,57,7,429,293
2025-04-17 00:21:36,58,0,407,269
2025-04-17 00:21:36,58,1,448,288
2025-04-17 00:21:36,58,2,427,292
2025-04-17 00:21:36,58,3,324,156
2025-04-17 00:21:36,58,4,331,77
2025-04-17 00:21:36,58,5,595,292
2025-04-17 00:21:36,58,6,449,142
2025-04-17 00:21:36,58,7,429,293
2025-04-17 00:21:36,59,0,407,269
2025-04-17 00:21:36,59,1,449,288
2025-04-17 00:21:36,59,2,427,292
2025-04-17 00:21:36,59,3,324,154
2025-04-17 00:21:36,59,4,331,77
2025-04-17 00:21:36,59,5,595,292
2025-04-17 00:21:36,59,6,449,143
2025-04-17 00:21:36,59,7,429,293
2025-04-17 00:21:36,60,0,407,268
2025-04-17 00:21:36,60,1,456,278
2025-04-17 00:21:36,60,2,427,292
2025-04-17 00:21:36,60,3,324,154
2025-04-17 00:21:36,60,4,331,77
2025-04-17 00:21:36,60,5,595,292
2025-04-17 00:21:36,60,6,449,143
2025-04-17 00:21:36,60,7,429,293
2025-04-17 00:21:36,61,0,419,226
2025-04-17 00:21:36,61,1,461,269
2025-04-17 00:21:36,61,2,440,292
2025-04-17 00:21:36,61,3,324,153
2025-04-17 00:21:36,61,4,331,77
2025-04-17 00:21:36,61,5,597,292
2025-04-17 00:21:36,61,6,445,145
2025-04-17 00:21:36,61,7,439,293
2025-04-17 00:21:36,62,0,429,190
2025-04-17 00:21:36,62,1,463,269
2025-04-17 00:21:36,62,2,451,292
2025-04-17 00:21:36,62,3,331,147
2025-04-17 00:21:36,62,4,331,77
2025-04-17 00:21:36,62,5,598,292
2025-04-17 00:21:36,62,6,445,144
2025-04-17 00:21:36,62,7,445,293
2025-04-17 00:21:36,63,0,432,144
2025-04-17 00:21:36,63,1,463,269
2025-04-17 00:21:36,63,2,452,292
2025-04-17 00:21:36,63,3,336,144
2025-04-17 00:21:36,63,4,331,77
2025-04-17 00:21:36,63,5,598,292
2025-04-17 00:21:36,63,6,445,143
2025-04-17 00:21:36,63,7,445,293
2025-04-17 00:21:36,64,0,433,139
2025-04-17 00:21:36,64,1,463,269
2025-04-17 00:21:36,64,2,452,292
2025-04-17 00:21:36,64,3,342,147
2025-04-17 00:21:36,64,4,331,77
2025-04-17 00:21:36,64,5,600,292
2025-04-17 00:21:36,64,6,445,143
2025-04-17 00:21:36,64,7,445,293
2025-04-17 00:21:36,65,0,433,138
2025-04-17 00:21:36,65,1,463,271
2025-04-17 00:21:36,65,2,452,292
2025-04-17 00:21:36,65,3,342,147
2025-04-17 00:21:36,65,4,331,77
2025-04-17 00:21:36,65,5,600,292
2025-04-17 00:21:36,65,6,445,143
2025-04-17 00:21:36,65,7,445,293
2025-04-17 00:21:36,66,0,433,138
2025-04-17 00:21:36,66,1,463,271
2025-04-17 00:21:36,66,2,452,292
2025-04-17 00:21:36,66,3,345,146
2025-04-17 00:21:36,66,4,331,77
2025-04-17 00:21:36,66,5,600,292
2025-04-17 00:21:36,66,6,445,143
2025-04-17 00:21:36,66,7,445,293
2025-04-17 00:21:36,67,0,433,138
2025-04-17 00:21:36,67,1,463,273
2025-04-17 00:21:36,67,2,452,292
2025-04-17 00:21:36,67,3,345,147
2025-04-17 00:21:36,67,4,331,77
2025-04-17 00:21:36,67,5,600,292
2025-04-17 00:21:36,67,6,445,143
2025-04-17 00:21:36,67,7,445,293
2025-04-17 00:21:36,68,0,433,140
2025-04-17 00:21:36,68,1,463,273
2025-04-17 00:21:36,68,2,452,292
2025-04-17 00:21:36,68,3,345,147
2025-04-17 00:21:36,68,4,331,77
2025-04-17 00:21:36,68,5,600,292
2025-04-17 00:21:36,68,6,445,144
2025-04-17 00:21:36,68,7,445,293
2025-04-17 00:21:36,69,0,433,140
2025-04-17 00:21:36,69,1,463,278
2025-04-17 00:21:36,69,2,452,292
2025-04-17 00:21:36,69,3,345,147
2025-04-17 00:21:36,69,4,331,77
2025-04-17 00:21:36,69,5,600,292
2025-04-17 00:21:36,69,6,445,142
2025-04-17 00:21:36,69,7,445,293
2025-04-17 00:21:36,70,0,433,140
2025-04-17 00:21:36,70,1,463,278
2025-04-17 00:21:36,70,2,452,292
2025-04-17 00:21:36,70,3,345,149
2025-04-17 00:21:36,70,4,331,77
2025-04-17 00:21:36,70,5,600,292
2025-04-17 00:21:36,70,6,443,141
2025-04-17 00:21:36,70,7,445,293
2025-04-17 00:21:36,71,0,433,140
2025-04-17 00:21:36,71,1,463,280
2025-04-17 00:21:36,71,2,452,292
2025-04-17 00:21:36,71,3,345,149
2025-04-17 00:21:36,71,4,331,77
2025-04-17 00:21:36,71,5,600,292
2025-04-17 00:21:36,71,6,443,140
2025-04-17 00:21:36,71,7,445,293
2025-04-17 00:21:36,72,0,433,140
2025-04-17 00:21:36,72,1,463,280
2025-04-17 00:21:36,72,2,452,292
2025-04-17 00:21:36,72,3,345,149
2025-04-17 00:21:36,72,4,331,77
2025-04-17 00:21:36,72,5,600,292
2025-04-17 00:21:36,72,6,443,140
2025-04-17 00:21:36,72,7,445,293
2025-04-17 00:21:36,73,0,433,140
2025-04-17 00:21:36,73,1,463,283
2025-04-17 00:21:36,73,2,452,292
2025-04-17 00:21:36,73,3,345,149
2025-04-17 00:21:36,73,4,331,77
2025-04-17 00:21:36,73,5,600,292
2025-04-17 00:21:36,73,6,443,140
2025-04-17 00:21:36,73,7,445,293
2025-04-17 00:21:37,74,0,433,140
2025-04-17 00:21:37,74,1,457,288
2025-04-17 00:21:37,74,2,452,292
2025-04-17 00:21:37,74,3,345,148
2025-04-17 00:21:37,74,4,331,77
2025-04-17 00:21:37,74,5,600,292
2025-04-17 00:21:37,74,6,443,139
2025-04-17 00:21:37,74,7,445,293
2025-04-17 00:21:37,75,0,433,138
2025-04-17 00:21:37,75,1,456,288
2025-04-17 00:21:37,75,2,452,292
2025-04-17 00:21:37,75,3,345,147
2025-04-17 00:21:37,75,4,331,77
2025-04-17 00:21:37,75,5,602,292
2025-04-17 00:21:37,75,6,443,140
2025-04-17 00:21:37,75,7,445,293
2025-04-17 00:21:37,76,0,435,138
2025-04-17 00:21:37,76,1,456,288
2025-04-17 00:21:37,76,2,452,292
2025-04-17 00:21:37,76,3,345,147
2025-04-17 00:21:37,76,4,331,77
2025-04-17 00:21:37,76,5,602,292
2025-04-17 00:21:37,76,6,443,140
2025-04-17 00:21:37,76,7,446,293
2025-04-17 00:21:37,77,0,435,138
2025-04-17 00:21:37,77,1,456,288
2025-04-17 00:21:37,77,2,453,292
2025-04-17 00:21:37,77,3,345,147
2025-04-17 00:21:37,77,4,331,77
2025-04-17 00:21:37,77,5,602,292
2025-04-17 00:21:37,77,6,443,140
2025-04-17 00:21:37,77,7,449,293
2025-04-17 00:21:37,78,0,435,138
2025-04-17 00:21:37,78,1,456,288
2025-04-17 00:21:37,78,2,454,292
2025-04-17 00:21:37,78,3,344,147
2025-04-17 00:21:37,78,4,331,77
2025-04-17 00:21:37,78,5,602,292
2025-04-17 00:21:37,78,6,443,141
2025-04-17 00:21:37,78,7,449,293
2025-04-17 00:21:37,79,0,435,139
2025-04-17 00:21:37,79,1,457,288
2025-04-17 00:21:37,79,2,454,292
2025-04-17 00:21:37,79,3,342,147
2025-04-17 00:21:37,79,4,331,77
2025-04-17 00:21:37,79,5,603,292
2025-04-17 00:21:37,79,6,443,141
2025-04-17 00:21:37,79,7,450,293
2025-04-17 00:21:37,80,0,435,138
2025-04-17 00:21:37,80,1,458,288
2025-04-17 00:21:37,80,2,456,292
2025-04-17 00:21:37,80,3,341,148
2025-04-17 00:21:37,80,4,331,77
2025-04-17 00:21:37,80,5,603,292
2025-04-17 00:21:37,80,6,447,141
2025-04-17 00:21:37,80,7,452,293
2025-04-17 00:21:37,81,0,435,136
2025-04-17 00:21:37,81,1,459,288
2025-04-17 00:21:37,81,2,458,292
2025-04-17 00:21:37,81,3,341,148
2025-04-17 00:21:37,81,4,331,77
2025-04-17 00:21:37,81,5,605,292
2025-04-17 00:21:37,81,6,447,140
2025-04-17 00:21:37,81,7,454,293
2025-04-17 00:21:37,82,0,435,136
2025-04-17 00:21:37,82,1,461,288
2025-04-17 00:21:37,82,2,460,292
2025-04-17 00:21:37,82,3,341,148
2025-04-17 00:21:37,82,4,331,77
2025-04-17 00:21:37,82,5,605,292
2025-04-17 00:21:37,82,6,447,140
2025-04-17 00:21:37,82,7,456,293
